"Subject","rt","stimulus","TranscriptionKorean","Rating","CodingForStimulus","responseType","Romanisation","Age","Gender","AgeOfL2Onset","LivedinEnglishSpeakingCountry","OtherForeignLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"K_L1_001",40639,"swakhing","ㅅ,ㅡ,ㅌ,ㅏ,ㅋ,ㅣ,","6",1,"ResponseActual","s,eu,th,a,kh,i,",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",11471,"knop","ㄱ,ㅡ,ㄴ,ㅗ,ㅂ","7",2,"ResponseActual","k,eu,n,o,p",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",14932,"ntosin","ㅇ,ㅣ,ㄴ,ㄴ,ㅜ,ㅅ,ㅣ,ㄴ","4",3,"ResponseActual","#,i,n,n,u,s,i,n",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",6787,"pmisung","ㅁ,ㅣ,ㅅ,ㅜ,ㅇ","6",4,"ResponseActual","m,i,s,u,ng",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",9013,"chwakap","ㅊ,ㅗ,ㅏ,ㄱ,ㅗ,ㅏ,ㅂ","5",5,"ResponseActual","ch,o,a,k,o,a,p",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",6384,"swicit","ㅅ,ㅜ,ㅣ,ㅈ,ㅣ,ㅅ","6",6,"ResponseActual","s,u,i,c,i,s",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",7337,"siphuk","ㅅ,ㅜ,ㅣ,ㅍ,ㅜ,ㄱ","6",7,"ResponseActual","s,u,i,ph,u,k",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",5091,"phuthik","ㅍ,ㅜ,ㅌ,ㅣ,ㄱ","6",8,"ResponseActual","ph,u,th,i,k",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",9228,"nchat","ㅇ,ㅡ,ㄴ,ㅊ,ㅐ,ㅅ","2",9,"ResponseActual","#,eu,n,ch,ae,s",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",6482,"nchup","ㅇ,ㅡ,ㄴ,ㅊ,ㅜ,ㅂ","3",10,"ResponseActual","#,eu,n,ch,u,p",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",5056,"phmut","ㅍ,ㅡ,ㅁ,ㅜ,ㅅ","4",11,"ResponseActual","ph,eu,m,u,s",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",5375,"cut","ㅈ,ㅠ,ㅅ","5",12,"ResponseActual","c,yu,s",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",7665,"pmuk","ㅁ,ㅜ,ㄱ","4",13,"ResponseActual","m,u,k",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",11587,"nthiton","ㅇ,ㅡ,ㄴ,ㅌ,ㅣ,ㄷ,ㅜ,ㄴ","2",14,"ResponseActual","#,eu,n,th,i,t,u,n",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",7668,"sutik","ㅅ,ㅜ,ㄷ,ㅣ,ㄱ","5",15,"ResponseActual","s,u,t,i,k",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",8632,"pwacung","ㅂ,ㅗ,ㅏ,ㅈ,ㅜ,ㅇ","5",16,"ResponseActual","p,o,a,c,u,ng",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",8110,"cwang","ㄷ,ㅠ,ㄹ,ㅏ,ㅇ","2",17,"ResponseActual","t,yu,l,a,ng",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",7996,"khmoting","ㅋ,ㅡ,ㅁ,ㅗ,ㄷ,ㅣ,ㅇ","5",18,"ResponseActual","kh,eu,m,o,t,i,ng",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",4282,"thum","ㅍ,ㅡ,ㅁ","5",19,"ResponseActual","ph,eu,m",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",5829,"cmot","ㅈ,ㅡ,ㅁ,ㅜ,ㅅ","3",20,"ResponseActual","c,eu,m,u,s",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",5956,"nucok","ㄴ,ㅜ,ㅈ,ㅗ,ㅂ","5",21,"ResponseActual","n,u,c,o,p",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",7068,"knothing","ㅍ,ㅡ,ㄴ,ㅗ,ㅌ,ㅣ,ㅇ","5",22,"ResponseActual","ph,eu,n,o,th,i,ng",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",12634,"mciphom","ㅇ,ㅡ,ㅇ,ㅈ,ㅣ,ㅂ,ㅍ,ㅡ,ㅁ","2",23,"ResponseActual","#,eu,ng,c,i,p,ph,eu,m",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",9311,"cwiphing","ㅈ,ㅜ,ㅣ,ㅍ,ㅣ,ㅇ","6",24,"ResponseActual","c,u,i,ph,i,ng",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",3748,"chut","ㅊ,ㅠ,ㅅ","6",25,"ResponseActual","ch,yu,s",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",12056,"thwicap","ㅌ,ㅣ,ㅈ,ㅗ,ㅏ,ㅂ","5",26,"ResponseActual","th,i,c,o,a,p",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",8179,"nchitam","ㅇ,ㅡ,ㅇ,ㅊ,ㅣ,ㄷ,ㅏ,ㅁ","5",27,"ResponseActual","#,eu,ng,ch,i,t,a,m",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",7036,"mtak","ㅇ,ㅡ,ㅇ,ㄷ,ㅏ,ㅂ","4",28,"ResponseActual","#,eu,ng,t,a,p",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",4848,"niphak","ㄴ,ㅣ,ㅍ,ㅏ,ㄱ","7",29,"ResponseActual","n,i,ph,a,k",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",7397,"twikhit","ㅌ,ㅜ,ㅣ,ㅋ,ㅣ,ㅅ","5",30,"ResponseActual","th,u,i,kh,i,s",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",7134,"thnukip","ㅌ,ㅡ,ㄴ,ㅜ,ㄱ,ㅣ,ㅂ","3",31,"ResponseActual","th,eu,n,u,k,i,p",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",23077,"phwim","ㅋ,ㅜ,ㅣ,ㅁ","1",32,"ResponseActual","kh,u,i,m",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",7013,"nthochap","ㅇ,ㅡ,ㅇ,ㅌ,ㅗ,ㅊ,ㅏ,ㅂ","2",33,"ResponseActual","#,eu,ng,th,o,ch,a,p",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",4699,"khonik","ㅋ,ㅗ,ㄴ,ㅣ,ㄱ","6",34,"ResponseActual","kh,o,n,i,k",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",7253,"mkithun","ㅇ,ㅡ,ㄴ,ㄱ,ㅣ,ㅌ,ㅜ,ㄴ","2",35,"ResponseActual","#,eu,n,k,i,th,u,n",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",9467,"swapong","ㅅ,ㅜ,ㅇ,ㅏ,ㅂ,ㅗ,ㅇ","4",36,"ResponseActual","s,u,#,a,p,o,ng",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",10255,"mtunak","ㅇ,ㅡ,ㅁ,ㄷ,ㅜ,ㄴ,ㅏ,ㄱ","3",37,"ResponseActual","#,eu,m,t,u,n,a,k",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",6243,"ncuk","ㅇ,ㅡ,ㄴ,ㅈ,ㅜ,ㅂ","5",38,"ResponseActual","#,eu,n,c,u,p",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",6246,"kwat","ㄱ,ㅗ,ㅏ,ㅅ","5",39,"ResponseActual","k,o,a,s",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",7866,"npokit","ㅇ,ㅡ,ㄴ,ㅂ,ㅜ,ㄱ,ㅣ,ㅅ","5",40,"ResponseActual","#,eu,n,p,u,k,i,s",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",5811,"phwing","ㅋ,ㅜ,ㅣ,ㅇ","4",41,"ResponseActual","kh,u,i,ng",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",2958,"khun","ㅋ,ㅜ,ㄴ","7",42,"ResponseActual","kh,u,n",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",9524,"pmathin","ㅇ,ㅡ,ㅁ,ㅏ,ㅌ,ㅣ,ㄴ","4",43,"ResponseActual","#,eu,m,a,th,i,n",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",7094,"mphithup","ㅇ,ㅡ,ㄴ,ㅍ,ㅣ,ㅌ,ㅜ,ㅂ","2",44,"ResponseActual","#,eu,n,ph,i,th,u,p",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",9360,"phmacot","ㅍ,ㅡ,ㅁ,ㅏ,ㅈ,ㅗ,ㅅ","5",45,"ResponseActual","ph,eu,m,a,c,o,s",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",6397,"thnakop","ㅋ,ㅡ,ㄴ,ㅏ,ㄱ,ㅗ,ㅂ","5",46,"ResponseActual","kh,eu,n,a,k,o,p",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",6776,"nchak","ㅇ,ㅡ,ㄴ,ㅊ,ㅏ,ㄱ","5",47,"ResponseActual","#,eu,n,ch,a,k",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",5051,"cwasop","ㅈ,ㅗ,ㅏ,ㅅ,ㅗ,ㅂ","7",48,"ResponseActual","c,o,a,s,o,p",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",4192,"chwap","ㅊ,ㅗ,ㅏ,ㅂ","7",49,"ResponseActual","ch,o,a,p",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",7224,"mip","ㅁ,ㅣ,ㅂ","6",50,"ResponseActual","m,i,p",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",6672,"kophak","ㄱ,ㅗ,ㅍ,ㅏ,ㄱ","5",51,"ResponseActual","k,o,ph,a,k",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",7549,"phninot","ㅍ,ㅡ,ㄴ,ㅣ,ㄴ,ㅗ,ㅅ","5",52,"ResponseActual","ph,eu,n,i,n,o,s",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",6179,"khnichat","ㅋ,ㅡ,ㄴ,ㅣ,ㅊ,ㅏ,ㄱ","5",53,"ResponseActual","kh,eu,n,i,ch,a,k",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",6202,"pathik","ㅂ,ㅏ,ㅌ,ㅣ,ㄱ","7",54,"ResponseActual","p,a,th,i,k",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",7857,"khwapan","ㅋ,ㅗ,ㅏ,ㅂ,ㅏ,ㄴ","7",55,"ResponseActual","kh,o,a,p,a,n",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",8047,"nthunit","ㅇ,ㅣ,ㄴ,ㅌ,ㅜ,ㄴ,ㅣ,ㅅ","2",56,"ResponseActual","#,i,n,th,u,n,i,s",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",3946,"masuk","ㅁ,ㅏ,ㅅ,ㅜ,ㄱ","6",57,"ResponseActual","m,a,s,u,k",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",4989,"takhut","ㅂ,ㅏ,ㅋ,ㅜ,ㅅ","5",58,"ResponseActual","p,a,kh,u,s",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",4607,"khmip","ㅋ,ㅡ,ㅁ,ㅣ,ㅂ","4",59,"ResponseActual","kh,eu,m,i,p",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_001",6776,"khnacin","ㅋ,ㅡ,ㄴ,ㅏ,ㅈ,ㅣ,ㄴ","7",60,"ResponseActual","kh,eu,n,a,c,i,n",23,"남",5,"없습니다","독일어","17 / 1년","없습니다."
"K_L1_002",31089,"phwim","ㅍ,ㅣ,ㅁ","7",1,"ResponseActual","ph,i,m",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",9425,"phwing","ㅍ,ㅡ,ㅣ,ㅇ","1",2,"ResponseActual","ph,eu,i,ng",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",4676,"pmuk","ㅁ,ㅜ,ㄱ","7",3,"ResponseActual","m,u,k",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",12074,"thnakop","ㅋ,ㅡ,ㄴ,ㅏ,ㄱ,ㅗ,ㅋ","1",4,"ResponseActual","kh,eu,n,a,k,o,kh",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",5772,"niphak","ㄴ,ㅣ,ㅍ,ㅏ,ㅋ","3",5,"ResponseActual","n,i,ph,a,kh",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",9681,"thwicap","ㅌ,ㅜ,ㅣ,ㅈ,ㅏ,ㅂ","3",6,"ResponseActual","th,u,i,c,a,p",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",9073,"pmathin","ㅁ,ㅏ,ㅌ,ㅣ,ㄴ","4",7,"ResponseActual","m,a,th,i,n",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",11766,"mciphom","ㅇ,ㅡ,ㅁ,ㅈ,ㅣ,ㅍ,ㅗ,ㅁ","4",8,"ResponseActual","#,eu,m,c,i,ph,o,m",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",8452,"mtunak","ㅇ,ㅡ,ㅁ,ㄷ,ㅜ,ㄴ,ㅏ,ㅋ","2",9,"ResponseActual","#,eu,m,t,u,n,a,kh",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",6481,"sutik","ㅅ,ㅜ,ㄷ,ㅣ,ㄱ","3",10,"ResponseActual","s,u,t,i,k",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",16335,"ntosin","ㅇ,ㅡ,ㄴ,ㄷ,ㅜ,ㅅ,ㅣ,ㄴ","4",11,"ResponseActual","#,eu,n,t,u,s,i,n",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",8402,"siphuk","ㅅ,ㅣ,ㅍ,ㅜ,ㄱ","5",12,"ResponseActual","s,i,ph,u,k",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",7686,"khnacin","ㅋ,ㅡ,ㄴ,ㅏ,ㅈ,ㅣ,ㄴ","5",13,"ResponseActual","kh,eu,n,a,c,i,n",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",8165,"swapong","ㅅ,ㅗ,ㅏ,ㅂ,ㅗ,ㅇ","2",14,"ResponseActual","s,o,a,p,o,ng",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",8084,"nchup","ㅇ,ㅡ,ㅇ,ㅊ,ㅜ,ㄱ","7",15,"ResponseActual","#,eu,ng,ch,u,k",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",5654,"nucok","ㄴ,ㅜ,ㅈ,ㅗ,ㄱ","5",16,"ResponseActual","n,u,c,o,k",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",9603,"phninot","ㅍ,ㅡ,ㄴ,ㅣ,ㄴ,ㅗ,ㅅ","2",17,"ResponseActual","ph,eu,n,i,n,o,s",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",7868,"khonik","ㅋ,ㅗ,ㄴ,ㅣ,ㄱ","4",18,"ResponseActual","kh,o,n,i,k",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",6724,"pmisung","ㅁ,ㅣ,ㅅ,ㅜ,ㅇ","5",19,"ResponseActual","m,i,s,u,ng",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",10301,"nthiton","ㅇ,ㅡ,ㅇ,ㅌ,ㅣ,ㄷ,ㅗ,ㅇ","1",20,"ResponseActual","#,eu,ng,th,i,t,o,ng",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",9989,"mkithun","ㅇ,ㅡ,ㅇ,ㄱ,ㅣ,ㅌ,ㅜ,ㄴ","2",21,"ResponseActual","#,eu,ng,k,i,th,u,n",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",6902,"masuk","ㅁ,ㅏ,ㅅ,ㅜ,ㄱ","6",22,"ResponseActual","m,a,s,u,k",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",7149,"mip","ㅁ,ㅣ,ㅂ","5",23,"ResponseActual","m,i,p",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",8466,"khnichat","ㅋ,ㅡ,ㄴ,ㅣ,ㅊ,ㅏ,ㅌ","1",24,"ResponseActual","kh,eu,n,i,ch,a,th",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",11833,"ncuk","ㅇ,ㅡ,ㅇ,ㅈ,ㅜ,ㄱ","4",25,"ResponseActual","#,eu,ng,c,u,k",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",16374,"nthochap","ㅇ,ㅡ,ㅇ,ㅌ,ㅗ,ㅊ,ㅏ,ㅂ","1",26,"ResponseActual","#,eu,ng,th,o,ch,a,p",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",6046,"phmut","ㅋ,ㅡ,ㄴ,ㅜ,ㅌ","1",27,"ResponseActual","kh,eu,n,u,th",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",8700,"khmoting","ㅋ,ㅡ,ㅁ,ㅗ,ㄷ,ㅣ,ㅇ","1",28,"ResponseActual","kh,eu,m,o,t,i,ng",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",6455,"swakhing","ㅅ,ㅗ,ㅏ,ㅋ,ㅣ,ㅇ","2",29,"ResponseActual","s,o,a,kh,i,ng",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",6877,"khmip","ㅋ,ㅡ,ㅁ,ㅣ,ㅌ","1",30,"ResponseActual","kh,eu,m,i,th",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",3932,"khun","ㅋ,ㅜ,ㄴ","4",31,"ResponseActual","kh,u,n",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",5485,"cmot","ㅈ,ㅡ,ㅁ,ㅗ,ㅅ","2",32,"ResponseActual","c,eu,m,o,s",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",9584,"nchitam","ㅇ,ㅡ,ㄴ,ㅊ,ㅣ,ㄷ,ㅏ,ㅁ","4",33,"ResponseActual","#,eu,n,ch,i,t,a,m",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",8750,"npokit","ㅇ,ㅡ,ㄴ,ㅂ,ㅗ,ㄱ,ㅣ,ㅅ","2",34,"ResponseActual","#,eu,n,p,o,k,i,s",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",5469,"kwat","ㄱ,ㅗ,ㅏ,ㅅ","3",35,"ResponseActual","k,o,a,s",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",9622,"swicit","ㅅ,ㅜ,ㅣ,ㅈ,ㅣ,ㅅ","2",36,"ResponseActual","s,u,i,c,i,s",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",7188,"knothing","ㅋ,ㅡ,ㄴ,ㅗ,ㅌ,ㅣ,ㅇ","3",37,"ResponseActual","kh,eu,n,o,th,i,ng",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",6508,"twikhit","ㄷ,ㅜ,ㅣ,ㅋ,ㅣ,ㅅ","1",38,"ResponseActual","t,u,i,kh,i,s",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",7869,"thnukip","ㅌ,ㅡ,ㄴ,ㅜ,ㄱ,ㅣ,ㅂ","1",39,"ResponseActual","th,eu,n,u,k,i,p",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",7047,"phuthik","ㅍ,ㅜ,ㅌ,ㅣ,ㄱ","2",40,"ResponseActual","ph,u,th,i,k",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",6188,"thum","ㅌ,ㅜ,ㅁ","5",41,"ResponseActual","th,u,m",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",4629,"cwang","ㅈ,ㅗ,ㅏ,ㅇ","3",42,"ResponseActual","c,o,a,ng",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",13032,"nchak","ㅇ,ㅡ,ㅇ,ㅊ,ㅏ,ㄱ","6",43,"ResponseActual","#,eu,ng,ch,a,k",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",5884,"kophak","ㄱ,ㅗ,ㅍ,ㅏ,ㄱ","5",44,"ResponseActual","k,o,ph,a,k",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",7463,"mtak","ㅇ,ㅡ,ㅇ,ㄷ,ㅏ,ㅂ","7",45,"ResponseActual","#,eu,ng,t,a,p",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",4315,"chwap","ㅊ,ㅗ,ㅏ,ㅂ","4",46,"ResponseActual","ch,o,a,p",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",9997,"nchat","ㅇ,ㅡㅇ,ㅊ,ㅏ,ㅅ","3",47,"ResponseActual","#,eung,ch,a,s",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",9224,"phmacot","ㅍ,ㅡ,ㅁ,ㅏ,ㅈ,ㅗ,ㅅ","2",48,"ResponseActual","ph,eu,m,a,c,o,s",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",7041,"cwiphing","ㅈ,ㅜ,ㅣ,ㅍ,ㅣ,ㅇ","3",49,"ResponseActual","c,u,i,ph,i,ng",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",7295,"pwacung","ㅂ,ㅗ,ㅏ,ㅈ,ㅜ,ㅇ","3",50,"ResponseActual","p,o,a,c,u,ng",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",7396,"chwakap","ㅊ,ㅗ,ㅏ,ㄱ,ㅏ,ㅂ","3",51,"ResponseActual","ch,o,a,k,a,p",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",6673,"knop","ㅋ,ㅡ,ㄴ,ㅗ,ㅂ","3",52,"ResponseActual","kh,eu,n,o,p",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",8596,"takhut","ㅂ,ㅏ,ㅋ,ㅜ,ㅅ","3",53,"ResponseActual","p,a,kh,u,s",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",3255,"cut","ㅈ,ㅜ,ㅅ","4",54,"ResponseActual","c,u,s",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",4325,"chut","ㅊ,ㅜ,ㅅ","4",55,"ResponseActual","ch,u,s",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",6664,"cwasop","ㅈ,ㅗ,ㅏ,ㅅ,ㅗ,ㅂ","2",56,"ResponseActual","c,o,a,s,o,p",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",10239,"mphithup","ㅇ,ㅡ,ㅇ,ㅍ,ㅣ,ㅌ,ㅜ,ㅂ","1",57,"ResponseActual","#,eu,ng,ph,i,th,u,p",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",7541,"pathik","ㅂ,ㅏ,ㅌ,ㅣ,ㄱ","4",58,"ResponseActual","p,a,th,i,k",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
"K_L1_002",7843,"khwapan","ㅋ,ㅗ,ㅏ,ㅂ,ㅏ,ㄴ","4",59,"ResponseActual","kh,o,a,p,a,n",NA,"여",7,"없습니다","일본어","중국어","P0_Q5:일본어: 고등학교 1학년 때 1년간 "
