"Subject","rt","stimulus","TranscriptionKorean","Rating","CodingForStimulus","responseType","Romanisation","Age","Gender","AgeOfL2Onset","LivedinEnglishSpeakingCountry","OtherForeignLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"k3b_L1_001",9477,"pmisung","ㅁ,ㅣ,ㅅ,ㅜ,ㅇ","""(가능)""",1,"ResponseActual","m,i,s,u,ng",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",16556,"pwacung","ㅂ,ㅘ,ㅈ,ㅜ,ㅇ","""(가능)""",2,"ResponseActual","p,wa,c,u,ng",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",18437,"cut","ㅈ,ㅜ,ㄷ","""(가능)""",3,"ResponseActual","c,u,t",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",9256,"ncuk","ㅡ,ㅁ,ㅈ,ㅜ,ㄱ","""(불가능)""",4,"ResponseActual","eu,m,c,u,k",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",10384,"siphuk","ㅅ,ㅣ,ㅍ,ㅜ","""(가능)""",5,"ResponseActual","s,i,ph,u",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",16539,"ntosin","ㅡ,ㅁ,ㄷ,ㅗ,ㅅ,ㅣ,ㄴ","""(불가능)""",6,"ResponseActual","eu,m,t,o,s,i,n",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",11516,"kophak","ㄱ,ㅗ,ㅍ,ㅏ,ㄱ","""(가능)""",7,"ResponseActual","k,o,ph,a,k",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",10683,"knop","ㅋ,ㅡ,ㄴ,ㅗ,ㅂ","""(가능)""",8,"ResponseActual","kh,eu,n,o,p",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",14365,"phmacot","ㅍ,ㅡ,ㅁ,ㅏ,ㅈ,ㅗ,ㅂ","""(불가능)""",9,"ResponseActual","ph,eu,m,a,c,o,p",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",6253,"sutik","ㅅ,ㅜ,ㄷ,ㅣ,ㄱ","""(가능)""",10,"ResponseActual","s,u,t,i,k",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",17103,"swapong","ㅅ,ㅜ,ㅇ,ㅏ,ㅂ,ㅗ,ㅇ","""(가능)""",11,"ResponseActual","s,u,#,a,p,o,ng",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",8891,"cmot","ㅊ,ㅡ,ㅁ,ㅗ,ㅅ","""(가능)""",12,"ResponseActual","ch,eu,m,o,s",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",7635,"nucok","ㄴ,ㅜ,ㅈ,ㅗ,ㄱ","""(가능)""",13,"ResponseActual","n,u,c,o,k",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",10596,"nthiton","ㅡ,ㅁ,ㅌ,ㅣ,ㄷ,ㅗ,ㄴ","""(불가능)""",14,"ResponseActual","eu,m,th,i,t,o,n",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",11270,"phninot","ㅍ,ㅡ,ㄴ,ㅣ,ㄴ,ㅗ,ㅅ","""(가능)""",15,"ResponseActual","ph,eu,n,i,n,o,s",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",8388,"nthochap","ㅡ,ㅁ,ㅌ,ㅗ,ㅊ,ㅏ,ㄱ","""(불가능)""",16,"ResponseActual","eu,m,th,o,ch,a,k",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",9692,"pmathin","ㅃ,ㅡ,ㅁ,ㅏ,ㅌ,ㅣ,ㄴ","""(가능)""",17,"ResponseActual","pp,eu,m,a,th,i,n",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",14612,"phwing","ㅍ,ㅇ,ㅐ,ㅇ,ㅣ,ㅇ","""(불가능)""",18,"ResponseActual","ph,ng,ae,#,i,ng",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",6987,"phuthik","ㅍ,ㅜ,ㅌ,ㅣ,ㄱ","""(가능)""",19,"ResponseActual","ph,u,th,i,k",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",10566,"mphithup","ㅡ,ㅁ,ㅍ,ㅣ,ㅌ,ㅜ,ㅅ","""(불가능)""",20,"ResponseActual","eu,m,ph,i,th,u,s",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",6431,"phmut","ㅍ,ㅡ,ㅁ,ㅜ,ㅅ","""(가능)""",21,"ResponseActual","ph,eu,m,u,s",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",7413,"khnichat","ㅋ,ㅡ,ㄴ,ㅣ,ㅊ,ㅏ,ㄱ","""(가능)""",22,"ResponseActual","kh,eu,n,i,ch,a,k",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",7241,"khonik","ㅋ,ㅗ,ㄴ,ㅣ,ㄱ","""(가능)""",23,"ResponseActual","kh,o,n,i,k",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",6132,"cwang","ㅈ,ㅘ,ㅇ","""(가능)""",24,"ResponseActual","c,wa,ng",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",16023,"thnukip","ㅌ,ㅡ,ㄴ,ㅜ,ㄱ,ㅣㅂ","""(가능)""",25,"ResponseActual","th,eu,n,u,k,ip",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",8308,"nchitam","ㅡ,ㅁ,ㅊ,ㅣ,ㄷ,ㅏ,ㅁ","""(가능)""",26,"ResponseActual","eu,m,ch,i,t,a,m",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",11158,"knothing","ㅋ,ㅡ,ㄴ,ㅗ,ㅌ,ㅣ,ㅇ","""(가능)""",27,"ResponseActual","kh,eu,n,o,th,i,ng",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",5624,"takhut","ㄷ,ㅏ,ㅋ,ㅜ,ㅅ","""(가능)""",28,"ResponseActual","t,a,kh,u,s",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",13676,"phwim","ㅍ,ㅡ,ㅇ,ㅣ,ㅁ","""(가능)""",29,"ResponseActual","ph,eu,#,i,m",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",7055,"kwat","ㄱ,ㅘ,ㅅ","""(가능)""",30,"ResponseActual","k,wa,s",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",13560,"npokit","ㅡ,ㅁ,ㅂ,ㅗ,ㄱ,ㅣ,ㅅ","""(불가능)""",31,"ResponseActual","eu,m,p,o,k,i,s",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",6642,"thum","ㅌ,ㅜ,ㅁ","""(가능)""",32,"ResponseActual","th,u,m",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",6360,"cwasop","ㅈ,ㅘ,ㅅ,ㅗ,ㅂ","""(가능)""",33,"ResponseActual","c,wa,s,o,p",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",7536,"swakhing","ㅅ,ㅘ,ㅋ,ㅣ,ㅇ","""(가능)""",34,"ResponseActual","s,wa,kh,i,ng",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",7100,"mtunak","ㅡ,ㅁ,ㄷ,ㅜ,ㄴ,ㅏ,ㄱ","""(불가능)""",35,"ResponseActual","eu,m,t,u,n,a,k",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",9676,"cwiphing","ㅈ,ㅟ,ㅍ,ㅣㅇ","""(가능)""",36,"ResponseActual","c,wi,ph,ing",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",6867,"khwapan","ㅋ,ㅘ,ㅂ,ㅏ,ㄴ","""(가능)""",37,"ResponseActual","kh,wa,p,a,n",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",6794,"nthunit","ㅡ,ㅁ,ㅌ,ㅜ,ㄴ,ㅣ,ㅅ","""(불가능)""",38,"ResponseActual","eu,m,th,u,n,i,s",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",6560,"pmuk","ㅍ,ㅡ,ㅁ,ㅜ,ㄱ","""(불가능)""",39,"ResponseActual","ph,eu,m,u,k",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",6816,"nchup","ㅇ,ㅡ,ㅁ,ㅊ,ㅜ,ㅂ","""(불가능)""",40,"ResponseActual","#,eu,m,ch,u,p",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",5339,"khun","ㅋ,ㅜ,ㄴ","""(가능)""",41,"ResponseActual","kh,u,n",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",7017,"mciphom","ㅡ,ㅁ,ㅈ,ㅣ,ㅍ,ㅗ,ㅁ","""(불가능)""",42,"ResponseActual","eu,m,c,i,ph,o,m",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",5774,"mtak","ㅇ,ㅡ,ㅁ,ㄷ,ㅏ,ㄱ","""(불가능)""",43,"ResponseActual","#,eu,m,t,a,k",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",9887,"twikhit","ㅌ,ㅟ,ㅋ,ㅣ,ㅅ","""(가능)""",44,"ResponseActual","th,wi,kh,i,s",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",5772,"masuk","ㅁ,ㅏ,ㅅ,ㅜ,ㄱ","""(가능)""",45,"ResponseActual","m,a,s,u,k",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",5497,"thwicap","ㅌ,ㅟ,ㅈ,ㅏ,ㅂ","""(가능)""",46,"ResponseActual","th,wi,c,a,p",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",5392,"niphak","ㄴ,ㅣ,ㅍ,ㅏ,ㄱ","""(가능)""",47,"ResponseActual","n,i,ph,a,k",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",5236,"pathik","ㅂ,ㅏ,ㅌ,ㅣ,ㄱ","""(가능)""",48,"ResponseActual","p,a,th,i,k",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",5812,"chwakap","ㅊ,ㅘ,ㄱ,ㅏ,ㅂ","""(가능)""",49,"ResponseActual","ch,wa,k,a,p",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",4620,"chut","ㅊ,ㅜ,ㅅ","""(가능)""",50,"ResponseActual","ch,u,s",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",7806,"khmoting","ㅋ,ㅡ,ㅁ,ㅗ,ㄷ,ㅣ,ㅇ","""(가능)""",51,"ResponseActual","kh,eu,m,o,t,i,ng",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",10270,"swicit","ㅅ,ㅟ,ㅈ,ㅣ,ㅂ","""(가능)""",52,"ResponseActual","s,wi,c,i,p",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",9330,"mkithun","ㅡ,ㅁ,ㄱ,ㅣ,ㅌ,ㅜ,ㄴ","""(가능)""",53,"ResponseActual","eu,m,k,i,th,u,n",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",6129,"mip","ㅁ,ㅣ,ㅂ","""(가능)""",54,"ResponseActual","m,i,p",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",4141,"nchat","ㅡ,ㅁ,ㅊ,ㅏ,ㅅ","""(불가능)""",55,"ResponseActual","eu,m,ch,a,s",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",7860,"thnakop","ㅌ,ㅡ,ㄴ,ㅏ,ㄱ,ㅗ,ㅂ","""(가능)""",56,"ResponseActual","th,eu,n,a,k,o,p",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",5325,"chwap","ㅊ,ㅘ,ㅂ","""(가능)""",57,"ResponseActual","ch,wa,p",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",5479,"nchak","ㅡ,ㅁ,ㅊ,ㅏ,ㄱ","""(불가능)""",58,"ResponseActual","eu,m,ch,a,k",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",9506,"khnacin","ㅋ,ㅡ,ㄴ,ㅏ,ㅈ,ㅣ,ㄴ","""(가능)""",59,"ResponseActual","kh,eu,n,a,c,i,n",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_001",10568,"khmip","ㅋ,ㅡ,ㅁ,ㅣ,ㅂ","""(가능)""",60,"ResponseActual","kh,eu,m,i,p",23,"남",4,"없음","중국어","17살, 2년","없음"
"k3b_L1_002",20034,"khmoting","ㅋ,ㅡ,ㄴ,ㅗ,ㄷ,ㅣ,ㅇ","""(가능)""",1,"ResponseActual","kh,eu,n,o,t,i,ng",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",12216,"npokit","ㅇ,ㅡ,ㅁ,ㅂ,ㅗ,ㄱ,ㅣ,ㅇ","""(불가능)""",2,"ResponseActual","#,eu,m,p,o,k,i,ng",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",5928,"thwicap","ㅌ,ㅜ,ㅣ,ㅈ,ㅏ,ㅂ","""(가능)""",3,"ResponseActual","th,u,i,c,a,p",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",4148,"mip","ㅁ,ㅣ,ㅂ","""(가능)""",4,"ResponseActual","m,i,p",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",10538,"knothing","ㄱ,ㅡ,ㄴ,ㅗ,ㅌ,ㅣ,ㅇ","""(가능)""",5,"ResponseActual","k,eu,n,o,th,i,ng",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",8338,"phwim","ㅋ,ㅜ,ㅣ,ㅁ","""(가능)""",6,"ResponseActual","kh,u,i,m",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",8343,"thnakop","ㅌ,ㅡ,ㄴ,ㅏ,ㄱ,ㅗ,ㅂ","""(가능)""",7,"ResponseActual","th,eu,n,a,k,o,p",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",9326,"swapong","ㅅ,ㅜ,ㅇ,ㅏ,ㅂ,ㅗ,ㅇ","""(가능)""",8,"ResponseActual","s,u,#,a,p,o,ng",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",4069,"thum","ㅌ,ㅜ,ㅁ","""(가능)""",9,"ResponseActual","th,u,m",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",9374,"mtak","ㅇ,ㅡ,ㅁ,ㄷ,ㅏ,ㅅ","""(불가능)""",10,"ResponseActual","#,eu,m,t,a,s",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",13326,"swakhing","ㅅ,ㅜ,ㅇ,ㅏ,ㅋ,ㅣ,ㅇ","""(가능)""",11,"ResponseActual","s,u,#,a,kh,i,ng",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",4645,"chwap","ㅊ,ㅗ,ㅏ,ㅂ","""(가능)""",12,"ResponseActual","ch,o,a,p",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",10776,"phmacot","ㅍ,ㅡ,ㅁ,ㅏ,ㅈ,ㅗ,ㅊ","""(가능)""",13,"ResponseActual","ph,eu,m,a,c,o,ch",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",11201,"mtunak","ㅇ,ㅡ,ㅁ,ㄷ,ㅜ,ㄴ,ㅏ,ㅅ","""(불가능)""",14,"ResponseActual","#,eu,m,t,u,n,a,s",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",8144,"cwiphing","ㅈ,ㅜ,ㅣ,ㅠ,ㅍ,ㅣ,ㅇ","""(가능)""",15,"ResponseActual","c,u,i,yu,ph,i,ng",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",5044,"khonik","ㅋ,ㅗ,ㄴ,ㅣ,ㄱ","""(가능)""",16,"ResponseActual","kh,o,n,i,k",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",5838,"ntosin","ㅇ,ㅣ,ㄴ,ㄷ,ㅗ,ㅅ,ㅣ,ㄴ","""(불가능)""",17,"ResponseActual","#,i,n,t,o,s,i,n",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",6245,"ncuk","ㅇ,ㅡ,ㅁ,ㅈ,ㅜ","""(가능)""",18,"ResponseActual","#,eu,m,c,u",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",6019,"mciphom","ㅇ,ㅡ,ㅁ,ㅈ,ㅣ,ㅍ,ㅗ,ㅁ","""(가능)""",19,"ResponseActual","#,eu,m,c,i,ph,o,m",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",5626,"pmisung","ㄷ,ㅡ,ㅁ,ㅣ,ㅅ,ㅜ,ㅇ","""(불가능)""",20,"ResponseActual","t,eu,m,i,s,u,ng",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",8431,"nchak","ㅇ,ㅡ,ㅁ,ㅊ,ㅏ,ㄱ","""(불가능)""",21,"ResponseActual","#,eu,m,ch,a,k",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",11774,"mphithup","ㅇ,ㅡ,ㅁ,ㅍ,ㅣ,ㅌ,ㅜ,ㄱ","""(불가능)""",22,"ResponseActual","#,eu,m,ph,i,th,u,k",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",5440,"nucok","ㄴ,ㅜ,ㅈ,ㅗ,ㄱ","""(가능)""",23,"ResponseActual","n,u,c,o,k",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",5966,"pathik","ㅂ,ㅏ,ㅌ,ㅣ,ㄱ","""(가능)""",24,"ResponseActual","p,a,th,i,k",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",6237,"nthiton","ㅇ,ㅡ,ㅁ,ㅌ,ㅣ,ㄷ,ㅗ,ㄴ","""(불가능)""",25,"ResponseActual","#,eu,m,th,i,t,o,n",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",7844,"takhut","ㅌ,ㅏ,ㅋ,ㅜ,ㅅ","""(가능)""",26,"ResponseActual","th,a,kh,u,s",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",5714,"pwacung","ㅂ,ㅗ,ㅇ,ㅏ,ㅈ,ㅜ,ㅇ","""(가능)""",27,"ResponseActual","p,o,#,a,c,u,ng",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",4711,"siphuk","ㅅ,ㅣ,ㅍ,ㅡ","""(가능)""",28,"ResponseActual","s,i,ph,eu",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",6686,"nchup","ㅇ,ㅡ,ㅇ,ㅊ,ㅜ,ㄱ","""(가능)""",29,"ResponseActual","#,eu,ng,ch,u,k",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",4395,"masuk","ㅁ,ㅏ,ㅅ,ㅜ,ㄱ","""(가능)""",30,"ResponseActual","m,a,s,u,k",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",5981,"swicit","ㅅ,ㅜ,ㅣ,ㅈ,ㅣ,ㄱ","""(불가능)""",31,"ResponseActual","s,u,i,c,i,k",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",5348,"knop","ㅋ,ㅡ,ㄴ,ㅗ","""(가능)""",32,"ResponseActual","kh,eu,n,o",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",3192,"khun","ㅋ,ㅜ,ㄴ","""(가능)""",33,"ResponseActual","kh,u,n",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",9398,"khnichat","ㅋ,ㅡ,ㄴ,ㅣ,ㅊ,ㅏ,ㅅ","""(가능)""",34,"ResponseActual","kh,eu,n,i,ch,a,s",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",8374,"kophak","ㄱ,ㅗ,ㅍ,ㅏ,ㄱ","""(불가능)""",35,"ResponseActual","k,o,ph,a,k",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",6706,"thnukip","ㅌ,ㅡ,ㄴ,ㅜ,ㄱ,ㅣ,ㅍ","""(불가능)""",36,"ResponseActual","th,eu,n,u,k,i,ph",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",6319,"kwat","ㄱ,ㅗ,ㅏ,ㅅ","""(가능)""",37,"ResponseActual","k,o,a,s",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",4406,"cwang","ㅈ,ㅗ,ㅏ,ㅇ","""(불가능)""",38,"ResponseActual","c,o,a,ng",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",11299,"khmip","ㅋ,ㅡ,ㅁ,ㅣ,ㅍ","""(불가능)""",39,"ResponseActual","kh,eu,m,i,ph",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",8123,"sutik","ㅅ,ㅜ,ㄷ,ㅣ,ㄱ","""(가능)""",40,"ResponseActual","s,u,t,i,k",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",7223,"mkithun","ㅇ,ㅡ,ㅁ,ㄱ,ㅣ,ㅌ,ㅜ,ㄴ","""(불가능)""",41,"ResponseActual","#,eu,m,k,i,th,u,n",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",8969,"phmut","ㅍ,ㅡ,ㅁ,ㅜ,ㅅ","""(가능)""",42,"ResponseActual","ph,eu,m,u,s",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",6508,"cwasop","ㅈ,ㅗ,ㅏ,ㅅ,ㅗ,ㅍ","""(불가능)""",43,"ResponseActual","c,o,a,s,o,ph",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",4536,"pmuk","ㅂ,ㅡ,ㅁ,ㅜ,ㄱ","""(불가능)""",44,"ResponseActual","p,eu,m,u,k",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",3998,"chut","ㅊ,ㅜ,ㅅ","""(가능)""",45,"ResponseActual","ch,u,s",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",6667,"pmathin","ㄱ,ㅡ,ㅁ,ㅏ,ㅌ,ㅣ,ㄴ","""(가능)""",46,"ResponseActual","k,eu,m,a,th,i,n",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",8721,"nchitam","ㅇ,ㅡ,ㅁ,ㅊ,ㅣ,ㄷ,ㅏ,ㅁ","""(불가능)""",47,"ResponseActual","#,eu,m,ch,i,t,a,m",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",5084,"chwakap","ㅊ,ㅗ,ㅏ,ㄱ,ㅏ,ㅂ","""(가능)""",48,"ResponseActual","ch,o,a,k,a,p",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",8489,"cmot","ㅈ,ㅡ,ㅁ,ㅗ,ㅅ","""(불가능)""",49,"ResponseActual","c,eu,m,o,s",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",5594,"cut","ㅈ,ㅜ,ㅅ","""(가능)""",50,"ResponseActual","c,u,s",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",4280,"twikhit","ㄷ,ㅜ,ㅣ,ㅋ,ㅣ,ㅅ","""(가능)""",51,"ResponseActual","t,u,i,kh,i,s",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",6490,"phuthik","ㅍ,ㅜ,ㅌ,ㅣ,ㄱ","""(가능)""",52,"ResponseActual","ph,u,th,i,k",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",5314,"nchat","ㅇ,ㅡ,ㅁ,ㅊ,ㅏ,ㄱ","""(불가능)""",53,"ResponseActual","#,eu,m,ch,a,k",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",5643,"nthunit","ㅇ,ㅡ,ㅁ,ㅌ,ㅜ,ㄴ,ㅣ,ㅅ","""(불가능)""",54,"ResponseActual","#,eu,m,th,u,n,i,s",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",4910,"phninot","ㅍ,ㅡ,ㄴ,ㅣ,ㄴ,ㅗ,ㅅ","""(불가능)""",55,"ResponseActual","ph,eu,n,i,n,o,s",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",7861,"nthochap","ㅇ,ㅡ,ㅁ,ㅌ,ㅗ,ㅊ,ㅏ,ㅂ","""(불가능)""",56,"ResponseActual","#,eu,m,th,o,ch,a,p",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",10027,"phwing","ㅍ,ㅜ,ㅇ,ㅔ,ㅇ,ㅣ,ㅇ","""(가능)""",57,"ResponseActual","ph,u,#,e,#,i,ng",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",7044,"khwapan","ㅋ,ㅗ,ㅏ,ㅂ,ㅏ,ㄴ","""(가능)""",58,"ResponseActual","kh,o,a,p,a,n",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",6395,"khnacin","ㅋ,ㅡ,ㄴ,ㅏ,ㅈ,ㅣ,ㄴ","""(가능)""",59,"ResponseActual","kh,eu,n,a,c,i,n",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_002",4471,"niphak","ㄴ,ㅣ,ㅍ,ㅏ,ㄱ","""(가능)""",60,"ResponseActual","n,i,ph,a,k",19,"여",2,"x","스페인어","x","중,고등학생 때 중국어 시간에 배움"
"k3b_L1_003",19493,"masuk","ㅁ,ㅏ,ㅈ,ㅜ,ㄱ","""(가능)""",1,"ResponseActual","m,a,c,u,k",23,"여",10,"아니요","일본어","15살에 1년동안","학교 교육과정 과목으로 배웠다"
